iter	MAE
9544	599462.4644
9545	599457.8449
9546	599455.4779
9547	599451.8464
9548	599447.6188
9549	599447.4542
9550	599442.6309
9551	599438.9292
9552	599437.0946
9553	599437.0788
9554	599429.6291
9555	599429.479
9556	599423.5815
9557	599422.9609
9558	599422.0615
9559	599420.653
9560	599418.3297
9561	599413.46
9562	599402.7913
9563	599397.7392
9564	599396.548
9565	599391.455
9566	599389.1315
9567	599389.0538
9568	599386.5219
9569	599385.1298
9570	599372.5587
9571	599370.8664
9572	599367.8967
9573	599367.4276
9574	599361.2617
9575	599359.1515
9576	599358.2172
9577	599357.4267
9578	599356.7371
9579	599352.7392
9580	599347.9087
9581	599346.153
9582	599345.6581
9583	599336.5611
9584	599336.1205
9585	599331.511
9586	599326.6516
9587	599321.6578
9588	599312.7156
9589	599310.8158
9590	599306.1407
9591	599305.6531
9592	599303.5168
9593	599301.8026
9594	599286.997
9595	599286.6676
9596	599275.8943
9597	599275.7333
9598	599264.4903
9599	599256.0545
9600	599253.7057
9601	599249.5746
9602	599249.2011
9603	599244.9966
9604	599241.8924
9605	599239.2389
9606	599237.3233
9607	599235.426
9608	599233.9422
9609	599230.2113
9610	599225.2309
9611	599223.8661
9612	599219.588
9613	599218.8242
9614	599213.4694
9615	599213.1359
9616	599209.5509
9617	599203.8583
9618	599199.5525
9619	599199.3074
9620	599198.7081
9621	599194.068
9622	599191.7341
9623	599191.3871
9624	599191.2595
9625	599189.91
9626	599188.5587
9627	599185.223
9628	599184.7075
9629	599184.4883
9630	599184.4272
9631	599156.4789
9632	599156.4458
9633	599145.093
9634	599141.1472
9635	599129.5251
9636	599128.4434
9637	599121.8404
9638	599121.7102
9639	599118.2137
9640	599113.3309
9641	599106.6914
9642	599104.9206
9643	599104.3883
9644	599103.4166
9645	599098.0089
9646	599087.3703
9647	599078.1723
9648	599077.0993
9649	599075.1901
9650	599074.3249
9651	599070.1018
9652	599066.2224
9653	599061.9128
9654	599061.6773
9655	599059.9885
9656	599057.4456
9657	599050.6355
9658	599046.7586
9659	599043.137
9660	599029.1503
9661	599016.9079
9662	599016.6467
9663	599016.2289
9664	599015.5896
9665	599007.9754
9666	598993.0802
9667	598991.2328
9668	598980.8515
9669	598971.5178
9670	598967.3572
9671	598966.1678
9672	598961.709
9673	598961.4749
9674	598958.2954
9675	598953.2824
9676	598947.6427
9677	598943.8708
9678	598933.6588
9679	598932.6032
9680	598930.0426
9681	598927.0731
9682	598925.9355
9683	598923.7927
9684	598921.7783
9685	598918.8843
9686	598917.8719
9687	598916.8378
9688	598904.1858
9689	598888.6473
9690	598884.3003
9691	598883.7798
9692	598880.276
9693	598841.0288
9694	598840.3574
9695	598835.2346
9696	598833.3351
9697	598825.4302
9698	598821.3627
9699	598821.0617
9700	598820.2328
9701	598819.6937
9702	598813.3234
9703	598801.1062
9704	598800.8706
9705	598800.8458
9706	598795.0372
9707	598790.9029
9708	598785.8552
9709	598780.5619
9710	598773.6995
9711	598767.7921
9712	598761.626
9713	598746.5795
9714	598741.4423
9715	598739.3366
9716	598738.0646
9717	598737.4229
9718	598734.2719
9719	598726.4086
9720	598721.914
9721	598720.2293
9722	598718.4377
9723	598717.8913
9724	598713.1957
9725	598712.7038
9726	598710.797
9727	598707.4975
9728	598707.38
9729	598699.777
9730	598695.4584
9731	598686.6903
9732	598682.8374
9733	598681.9595
9734	598673.3233
9735	598671.9358
9736	598666.0903
9737	598658.1675
9738	598651.0126
9739	598639.717
9740	598625.923
9741	598616.3706
9742	598613.011
9743	598608.0015
9744	598605.0865
9745	598592.4322
9746	598590.8459
9747	598589.2633
9748	598588.6137
9749	598586.0983
9750	598582.7884
9751	598582.2431
9752	598578.0351
9753	598575.8107
9754	598568.9809
9755	598546.9866
9756	598546.5951
9757	598539.0179
9758	598533.848
9759	598522.3923
9760	598521.978
9761	598517.1541
9762	598503.8319
9763	598496.8457
9764	598496.1985
9765	598491.8008
9766	598490.4737
9767	598485.2326
9768	598482.9839
9769	598479.7704
9770	598474.5788
9771	598459.3417
9772	598451.6774
9773	598450.9228
9774	598442.9476
9775	598434.936
9776	598434.0643
9777	598431.2342
9778	598426.8521
9779	598420.9769
9780	598414.5454
9781	598410.0793
9782	598407.519
9783	598406.6243
9784	598405.0405
9785	598404.5077
9786	598401.4114
9787	598392.2979
9788	598391.6455
9789	598389.4879
9790	598386.2105
9791	598385.3199
9792	598383.8384
9793	598364.7918
9794	598359.2412
9795	598344.2706
9796	598342.8812
9797	598342.721
9798	598339.2632
9799	598336.8846
9800	598335.6893
9801	598331.6566
9802	598329.8432
9803	598329.2312
9804	598322.057
9805	598321.0325
9806	598309.6653
9807	598308.1951
9808	598306.9708
9809	598306.0354
9810	598305.2954
9811	598302.3674
9812	598298.95
9813	598295.9508
9814	598294.2719
9815	598293.6061
9816	598293.5769
9817	598293.4895
9818	598287.7468
9819	598287.3954
9820	598275.4392
9821	598274.74
9822	598264.7736
9823	598252.4825
9824	598242.7383
9825	598241.7313
9826	598240.8936
9827	598240.5423
9828	598237.7936
9829	598234.3125
9830	598229.5681
9831	598227.6158
9832	598181.8669
9833	598181.6766
9834	598177.7777
9835	598176.3795
9836	598173.5221
9837	598169.0018
9838	598142.7238
9839	598139.664
9840	598137.6968
9841	598112.298
9842	598112.0414
9843	598110.894
9844	598087.3027
9845	598085.8784
9846	598076.5133
9847	598071.9895
9848	598071.8688
9849	598068.7152
9850	598067.9199
9851	598054.3392
9852	598054.096
9853	598044.647
9854	598040.2054
9855	598036.8716
9856	598028.9856
9857	598024.8536
9858	597998.7428
9859	597996.1412
9860	597994.605
9861	597983.8855
9862	597982.7559
9863	597981.8347
9864	597979.2311
9865	597962.7897
9866	597960.0441
9867	597948.6831
9868	597948.4625
9869	597943.7399
9870	597942.8038
9871	597933.8883
9872	597927.8287
9873	597924.9583
9874	597920.4512
9875	597916.7246
9876	597916.6297
9877	597915.0514
9878	597909.041
9879	597908.59
9880	597907.336
9881	597905.3208
9882	597904.1726
9883	597901.603
9884	597900.1449
9885	597897.4728
9886	597896.8843
9887	597896.1056
9888	597892.9681
9889	597888.574
9890	597888.5182
9891	597874.8552
9892	597872.836
9893	597872.7598
9894	597872.6445
9895	597869.7115
9896	597868.2453
9897	597863.6063
9898	597862.8587
9899	597862.0234
9900	597857.0153
9901	597851.7757
9902	597848.4199
9903	597848.283
9904	597848.0688
9905	597846.6797
9906	597826.7055
9907	597825.6054
9908	597823.605
9909	597819.4642
9910	597810.7762
9911	597807.342
9912	597801.4639
9913	597798.1769
9914	597794.5866
9915	597787.6174
9916	597784.7478
9917	597780.7746
9918	597778.6149
9919	597778.5937
9920	597765.0675
9921	597758.4088
9922	597758.186
9923	597755.3087
9924	597755.0019
9925	597754.8291
9926	597732.1913
9927	597716.7327
9928	597697.9272
9929	597697.1527
9930	597694.0133
9931	597692.2085
9932	597692.1449
9933	597686.8626
9934	597684.2928
9935	597683.1181
9936	597680.8568
9937	597666.6333
9938	597666.5702
9939	597661.3595
9940	597652.8882
9941	597648.465
9942	597648.4109
9943	597645.2824
9944	597643.7511
9945	597639.0014
9946	597637.1157
9947	597635.3517
9948	597635.2027
9949	597631.784
9950	597630.9345
9951	597630.811
9952	597628.767
9953	597620.5213
9954	597614.4068
9955	597612.1706
9956	597610.8133
9957	597609.0064
9958	597608.692
9959	597608.2438
9960	597606.7998
9961	597606.1545
9962	597580.1241
9963	597575.4401
9964	597575.1778
9965	597570.6905
9966	597569.7444
9967	597564.5307
9968	597557.0635
9969	597549.7038
9970	597545.1363
9971	597545.0369
9972	597537.5188
9973	597537.0089
9974	597534.9064
9975	597516.6121
9976	597512.7409
9977	597511.0373
9978	597504.7362
9979	597503.8287
9980	597503.3872
9981	597496.4823
9982	597491.5469
9983	597487.3551
9984	597483.966
9985	597483.8169
9986	597480.4956
9987	597479.4336
9988	597466.9807
9989	597464.2864
9990	597462.7514
9991	597456.0324
9992	597447.9764
9993	597439.3299
9994	597437.3083
9995	597437.1721
9996	597437.0834
9997	597437.0077
9998	597434.4169
9999	597432.6325
